# Excluded rare, archaic, obsolete, historical, or legacy guesses
# Source: C:\Users\T-Dawg\vswordle\UnknownMediocreTutorial\server\wordlists\allowed_words.txt
# All words marked as feasible secrets, or listed in allowed_secrets.txt, were protected.
# Reviewed terms were removed by explicit category.
# Other non-secret terms were removed when their source Frequency was below 1.
# Protected secret rows kept: 4164
# Modern zero-frequency exceptions kept: 23
# Total excluded rows: 4811
#
word	frequency	probability	plural	reason
whiss	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whity	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whoof	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whops	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whort	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whoso	106286	0	0	reviewed: archaic inflection or grammar
whows	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whyda	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
widdy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wiels	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wifed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wifie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wifty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wigga	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wilis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wilja	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wingy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
winna	14656	0	0	reviewed: highly regional or legacy dialect form
winze	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wirer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wisht	0	0	0	reviewed: obsolete or superseded spelling/form
wited	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wites	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wived	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wiver	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wizen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wizes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woads	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woald	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wocks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wodge	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woful	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wojus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woker	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wokka	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wolve	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
womby	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wongi	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wonts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woofs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woofy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woold	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woons	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woopy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woose	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wootz	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
woxen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wrang	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wrast	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wrate	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wrawl	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wrick	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wried	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wrier	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wries	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wroke	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wroot	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wryer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wuddy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wulls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wuses	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wyled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wynds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wyted	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wytes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xenic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xerus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xoana	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xylic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xylol	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xylyl	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xysti	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
xysts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yaars	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yabas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yacca	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yacka	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yacks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yages	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yakka	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yakow	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yales	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yamen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yampy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yamun	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yapok	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yapon	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yapps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarak	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarco	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarfa	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarrs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarta	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yarto	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yauds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yauld	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yaups	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yawed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yawey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yawls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yawny	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yawps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ybore	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yclad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ycled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ycond	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ydrad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ydred	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yeads	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yealm	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yeans	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yeard	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yecch	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yechs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yechy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yedes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yeeds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yeggs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yelks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yelms	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
yelts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
